Year,Country,Decile,Avg Wage (Local currency),Avg Wage (2017 PPP $),Avg Wage (U.S. dollars),GDP (Constant 2017 $),Labour Income (% GDP),Labour Force Participation Rate (%),Share of income (Deciles),Min Wage (Local currency),Min Wage (2017 PPP $),Min Wage (U.S. dollars),Population,Total of income (deciles),Average of income (deciles)
1991.0,Uganda,6.0,,,,6858945449.0,,69.33,,,,,,,
1991.0,Uganda,7.0,,,,6858945449.0,,69.33,,,,,,,
1991.0,Uganda,8.0,,,,6858945449.0,,69.33,,,,,,,
1991.0,Uganda,9.0,,,,6858945449.0,,69.33,,,,,,,
1991.0,Uganda,10.0,,,,6858945449.0,,69.33,,,,,,,
1991.0,Ukraine,1.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,2.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,3.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,4.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,5.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,6.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,7.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,8.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,9.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,Ukraine,10.0,,,,147438000000.0,,59.281,,,,,,,
1991.0,United Kingdom,1.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,2.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,3.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,4.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,5.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,6.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,7.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,8.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,9.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United Kingdom,10.0,,,,1790420000000.0,,62.66,,,,,,,
1991.0,United States,1.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,2.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,3.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,4.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,5.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,6.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,7.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,8.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,9.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,United States,10.0,,,,9800430000000.0,,64.746,,,,,,,
1991.0,Uzbekistan,1.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,2.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,3.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,4.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,5.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,6.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,7.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,8.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,9.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Uzbekistan,10.0,,,,31951757236.0,,59.739,,,,,,,
1991.0,Zambia,1.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,2.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,3.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,4.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,5.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,6.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,7.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,8.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,9.0,,,,6838372211.0,,59.25,,,,,,,
1991.0,Zambia,10.0,,,,6838372211.0,,59.25,,,,,,,
1992.0,Albania,1.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,2.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,3.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,4.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,5.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,6.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,7.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,8.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,9.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Albania,10.0,,,,3527708138.0,,65.365,,,,,,,
1992.0,Argentina,1.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,2.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,3.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,4.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,5.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,6.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,7.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,8.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,9.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Argentina,10.0,,,,313120000000.0,,60.685,,,,,,,
1992.0,Armenia,1.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,2.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,3.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,4.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,5.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,6.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,7.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,8.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,9.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Armenia,10.0,,,,3001096441.0,,64.896,,,,,,,
1992.0,Australia,1.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,2.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,3.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,4.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,5.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,6.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,7.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,8.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,9.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Australia,10.0,,,,631100000000.0,,62.86,,,,,,,
1992.0,Azerbaijan,1.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,2.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,3.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,4.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,5.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,6.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,7.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,8.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,9.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Azerbaijan,10.0,,,,15555623649.0,,73.545,,,,,,,
1992.0,Bangladesh,1.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,2.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,3.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,4.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,5.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,6.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,7.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,8.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,9.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Bangladesh,10.0,,,,57651202536.0,,58.311,,,,,,,
1992.0,Barbados,1.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,2.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,3.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,4.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,5.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,6.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,7.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,8.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,9.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Barbados,10.0,,,,3558927592.0,,66.17,,,,,,,
1992.0,Belarus,1.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,2.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,3.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,4.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,5.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,6.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,7.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,8.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,9.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belarus,10.0,,,,26305610636.0,,59.08,,,,,,,
1992.0,Belgium,1.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,2.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,3.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,4.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,5.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,6.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,7.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,8.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,9.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belgium,10.0,,,,303410000000.0,,49.63,,,,,,,
1992.0,Belize,1.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,2.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,3.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,4.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,5.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,6.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,7.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,8.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,9.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Belize,10.0,,,,954215837.1,,57.413,,,,,,,
1992.0,Benin,1.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,2.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,3.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,4.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,5.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,6.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,7.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,8.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,9.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Benin,10.0,,,,4247544481.0,,72.16,,,,,,,
1992.0,Bhutan,1.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,2.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,3.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,4.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,5.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,6.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,7.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,8.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,9.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bhutan,10.0,,,,434706931.5,,70.697,,,,,,,
1992.0,Bolivia,1.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,2.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,3.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,4.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,5.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,6.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,7.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,8.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,9.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bolivia,10.0,,,,12812599025.0,,69.448,,,,,,,
1992.0,Bosnia and Herzegovina,1.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,2.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,3.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,4.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,5.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,6.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,7.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,8.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,9.0,,,,,,45.067,,,,,,,
1992.0,Bosnia and Herzegovina,10.0,,,,,,45.067,,,,,,,
1992.0,Botswana,1.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,2.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,3.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,4.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,5.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,6.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,7.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,8.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,9.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Botswana,10.0,,,,5832894294.0,,59.03,,,,,,,
1992.0,Brazil,1.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,2.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,3.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,4.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,5.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,6.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,7.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,8.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,9.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Brazil,10.0,,,,921638000000.0,,63.738,,,,,,,
1992.0,Bulgaria,1.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,2.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,3.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,4.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,5.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,6.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,7.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,8.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,9.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Bulgaria,10.0,,,,32766593403.0,,57.17,,,,,,,
1992.0,Burkina Faso,1.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,2.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,3.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,4.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,5.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,6.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,7.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,8.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,9.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burkina Faso,10.0,,,,3325969068.0,,83.316,,,,,,,
1992.0,Burundi,1.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,2.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,3.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,4.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,5.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,6.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,7.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,8.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,9.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Burundi,10.0,,,,2530356537.0,,89.035,,,,,,,
1992.0,Cabo Verde,1.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,2.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,3.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,4.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,5.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,6.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,7.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,8.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,9.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cabo Verde,10.0,,,,322805534.5,,60.714,,,,,,,
1992.0,Cambodia,1.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,2.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,3.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,4.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,5.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,6.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,7.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,8.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,9.0,,,,,,78.455,,,,,,,
1992.0,Cambodia,10.0,,,,,,78.455,,,,,,,
1992.0,Cameroon,1.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,2.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,3.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,4.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,5.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,6.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,7.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,8.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,9.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Cameroon,10.0,,,,14369813375.0,,82.398,,,,,,,
1992.0,Chad,1.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,2.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,3.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,4.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,5.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,6.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,7.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,8.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,9.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,Chad,10.0,,,,2931969973.0,,72.251,,,,,,,
1992.0,China,1.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,2.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,3.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,4.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,5.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,6.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,7.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,8.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,9.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,China,10.0,,,,1282220000000.0,,78.714,,,,,,,
1992.0,Colombia,1.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,2.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,3.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,4.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,5.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,6.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,7.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,8.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,9.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Colombia,10.0,,,,127867000000.0,,66.935,,,,,,,
1992.0,Comoros,1.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,2.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,3.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,4.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,5.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,6.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,7.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,8.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,9.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Comoros,10.0,,,,543194854.3,,42.462,,,,,,,
1992.0,Costa Rica,1.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,2.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,3.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,4.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,5.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,6.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,7.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,8.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,9.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Costa Rica,10.0,,,,21046198397.0,,55.66,,,,,,,
1992.0,Croatia,1.0,,,,,,56.503,,,,,,,
1992.0,Croatia,2.0,,,,,,56.503,,,,,,,
1992.0,Croatia,3.0,,,,,,56.503,,,,,,,
1992.0,Croatia,4.0,,,,,,56.503,,,,,,,
1992.0,Croatia,5.0,,,,,,56.503,,,,,,,
1992.0,Croatia,6.0,,,,,,56.503,,,,,,,
1992.0,Croatia,7.0,,,,,,56.503,,,,,,,
1992.0,Croatia,8.0,,,,,,56.503,,,,,,,
1992.0,Croatia,9.0,,,,,,56.503,,,,,,,
1992.0,Croatia,10.0,,,,,,56.503,,,,,,,
1992.0,Cyprus,1.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,2.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,3.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,4.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,5.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,6.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,7.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,8.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,9.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Cyprus,10.0,,,,10956932902.0,,59.35,,,,,,,
1992.0,Czechia,1.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,2.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,3.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,4.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,5.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,6.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,7.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,8.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,9.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Czechia,10.0,,,,105650000000.0,,61.419,,,,,,,
1992.0,Estonia,1.0,,,,,,64.661,,,,,,,
1992.0,Estonia,2.0,,,,,,64.661,,,,,,,
1992.0,Estonia,3.0,,,,,,64.661,,,,,,,
1992.0,Estonia,4.0,,,,,,64.661,,,,,,,
1992.0,Estonia,5.0,,,,,,64.661,,,,,,,
1992.0,Estonia,6.0,,,,,,64.661,,,,,,,
1992.0,Estonia,7.0,,,,,,64.661,,,,,,,
1992.0,Estonia,8.0,,,,,,64.661,,,,,,,
1992.0,Estonia,9.0,,,,,,64.661,,,,,,,
1992.0,Estonia,10.0,,,,,,64.661,,,,,,,
1992.0,Eswatini,1.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,2.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,3.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,4.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,5.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,6.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,7.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,8.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,9.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Eswatini,10.0,,,,1950979419.0,,54.305,,,,,,,
1992.0,Ethiopia,1.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,2.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,3.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,4.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,5.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,6.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,7.0,,,,11215579531.0,,77.918,,,,,,,
1992.0,Ethiopia,8.0,,,,11215579531.0,,77.918,,,,,,,
